recording_id,source,source_url,download_url,file_name,local_path,genus,species,species_latin,species_common_en,group,country,location,latitude,longitude,altitude_m,date_recorded,time_recorded,uploaded_date,recordist,license_url,license_class,quality,sound_type,sex,life_stage,method,animal_seen,playback_used,temperature_c,device,microphone,sample_rate_hz,duration_text,duration_s,remarks,quality_flag,usable_for_training,usable_for_public_release,split,notes
1038450,xeno-canto,https://xeno-canto.org/1038450,https://xeno-canto.org/1038450/download,XC1038450-250824_010.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Fos, Haute-Garonne, Occitanie",42.8491,0.7745,1200,2025-08-24,14:50,2025-09-11,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,yes,no,,Zoom F3,Naiant XX stereo (1st gen.),192000,0:36,36.0,High-pass filtered. f3 + xx stereo,ok,yes,no,,
1018042,xeno-canto,https://xeno-canto.org/1018042,https://xeno-canto.org/1018042/download,XC1018042-CM-020.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Spain,"Bossòst, Val d'Aran, Lleida, Catalonia",42.7785,0.6585,1400,2025-07-14,13:45,2025-07-20,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,yes,no,,Sound Devices MixPre3 mkII,Naïant XX stereo (1st gen.),192000,1:03,63.0,High-pass filtered. mixpre3 + xx,ok,yes,no,,
1017828,xeno-canto,https://xeno-canto.org/1017828,https://xeno-canto.org/1017828/download,XC1017828-CM-020.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Spain,"Taús, Alt Urgell, Lleida, Catalunya",42.2806,1.205,1400,2025-07-13,15:15,2025-07-20,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,yes,no,,Sound Devices MixPre3 mkII,Naïant XX stereo (1st gen.),192000,2:30,150.0,High-pass filtered. mixpre3 + xx,ok,yes,no,,
972117,xeno-canto,https://xeno-canto.org/972117,https://xeno-canto.org/972117/download,XC972117-20240906_115649_Unit2_Milovice_Rroes.WAV.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Czech Republic,"Milovice, Nymburk, Středočeský kraj",50.2331,14.8949,200,2024-09-06,12:00,2025-02-08,David Bennett,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,,male,adult,field recording,no,no,,Audiomoth v1.2,,250000,0:39,39.0,"Sunny day, approximately 31 degrees Celsius. ",ok,yes,no,,
970841,xeno-canto,https://xeno-canto.org/970841,https://xeno-canto.org/970841/download,XC970841-dat041-028.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Folgaria, Torbiera Ecken, Trento",45.9117,11.1948,,1996-07-29,10:00,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,,Philips (DCC),,44100,3:01,181.0,"origonal filename:  dat041-028.wav, T>25°C, Registered in the peat bog",ok,yes,yes,,
970840,xeno-canto,https://xeno-canto.org/970840,https://xeno-canto.org/970840/download,XC970840-dat041-029.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Folgaria, Torbiera Ecken, Trento",45.9117,11.1948,,1996-07-29,10:30,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,,Philips (DCC),,44100,0:52,52.0,"origonal filename:  dat041-029.wav, T>25°C, specimen lost",ok,yes,yes,,
970839,xeno-canto,https://xeno-canto.org/970839,https://xeno-canto.org/970839/download,XC970839-dat041-030.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Folgaria, Torbiera Ecken, Trento",45.9117,11.1948,,1996-07-29,15:30,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,,Philips (DCC),,44100,3:49,229.0,"origonal filename:  dat041-030.wav, T>25°C",ok,yes,yes,,
970716,xeno-canto,https://xeno-canto.org/970716,https://xeno-canto.org/970716/download,XC970716-dat093-038.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Bormio, Sondrio",46.4686,10.3716,,1997-08-14,13:20,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,28.0,Philips (DCC),,44100,0:29,29.0,"origonal filename:  dat093-038.wav, 4 males, one of which is a holopteran, setting:L-9, social: mm",ok,yes,yes,,
970715,xeno-canto,https://xeno-canto.org/970715,https://xeno-canto.org/970715/download,XC970715-dat093-039.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Bormio, Sondrio",46.4686,10.3716,,1997-08-15,08:26,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,27.5,Philips (DCC),,44100,0:59,59.0,"origonal filename:  dat093-039.wav, 3 brachypterous males, setting:L-8, social: mm",ok,yes,yes,,
970714,xeno-canto,https://xeno-canto.org/970714,https://xeno-canto.org/970714/download,XC970714-dat093-040.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Bormio, Sondrio",46.4686,10.3716,,1997-08-15,08:30,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,27.5,Philips (DCC),,44100,1:59,119.0,"origonal filename:  dat093-040.wav, Male holopteran, setting:L-6, social: m",ok,yes,yes,,
970713,xeno-canto,https://xeno-canto.org/970713,https://xeno-canto.org/970713/download,XC970713-dat093-041.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"road from passo Stelvio to Trafoi, Bolzano",46.5406,10.5025,,1997-08-15,09:15,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,28.0,Philips (DCC),,44100,1:29,89.0,"origonal filename:  dat093-041.wav, Brachypterous male, setting:L-6, social: m",ok,yes,yes,,
970712,xeno-canto,https://xeno-canto.org/970712,https://xeno-canto.org/970712/download,XC970712-dat093-042.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Bormio, Sondrio",46.4686,10.3716,,1997-08-15,14:38,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,28.5,Philips (DCC),,44100,0:57,57.0,"origonal filename:  dat093-042.wav, Brachypterous male, setting:L-10, social: m",ok,yes,yes,,
970431,xeno-canto,https://xeno-canto.org/970431,https://xeno-canto.org/970431/download,XC970431-dat106-004.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Trentino Alto Adige, Trafoi (BZ), toward Passo Stelvio",46.5472,10.5062,,1998-09-02,09:30,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,,Philips (DCC),,44100,2:12,132.0,"origonal filename:  dat106-004.wav, temperature<25, setting: H-8, sunny, specimen lost",ok,yes,yes,,
970392,xeno-canto,https://xeno-canto.org/970392,https://xeno-canto.org/970392/download,XC970392-dat108-007.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Italy,"Trentino Alto Adige, Passo Stelvio from Trafoi (BZ)",46.5472,10.5062,,1998-09-06,18:00,2025-02-03,Paolo Fontana,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,studio recording,yes,no,25.5,Philips (DCC),,44100,4:48,288.0,"origonal filename:  dat108-007.wav, setting:H-7, wooden cage, 1M",ok,yes,yes,,
969457,xeno-canto,https://xeno-canto.org/969457,https://xeno-canto.org/969457/download,XC969457-R-roeselii-n17_Clergoux-19_2021-08-31_21_27_20_M00046++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Clergoux",45.2675,1.9367,556,2021-08-31,21:27,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,17.0,Pettersson D1000x,,384000,0:08,8.0,"nocturnal song, original filename: R-roeselii-n17_Clergoux-19_2021-08-31_21_27_20_M00046++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=108008448",ok,yes,yes,,
969455,xeno-canto,https://xeno-canto.org/969455,https://xeno-canto.org/969455/download,XC969455-R-roeselii-n16_Orgnac-sur-Vezere-19_2017-06-27_01_31_16_M00020++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Vigeois",45.3826,1.4945,390,2017-06-27,01:31,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,16.0,Pettersson D1000x,,384000,0:10,10.0,"nocturnal song, original filename: R-roeselii-n16_Orgnac-sur-Vezere-19_2017-06-27_01_31_16_M00020++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=60005016",ok,yes,yes,,
969453,xeno-canto,https://xeno-canto.org/969453,https://xeno-canto.org/969453/download,XC969453-R-roeselii-ds35_Chanteix-19_2022-07-18_14_27_17_M00009++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-18,14:27,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,35.0,Pettersson D1000x,,384000,0:29,29.0,"diurnal song in the sun, original filename: R-roeselii-ds35_Chanteix-19_2022-07-18_14_27_17_M00009++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969452,xeno-canto,https://xeno-canto.org/969452,https://xeno-canto.org/969452/download,XC969452-R-roeselii-ds35_Chanteix-19_2022-07-18_14_25_28_M00008++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-18,14:25,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,35.0,Pettersson D1000x,,384000,0:34,34.0,"diurnal song in the sun, original filename: R-roeselii-ds35_Chanteix-19_2022-07-18_14_25_28_M00008++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969451,xeno-canto,https://xeno-canto.org/969451,https://xeno-canto.org/969451/download,XC969451-R-roeselii-ds35_Chanteix-19_2022-07-18_14_24_13_M00007++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-18,14:24,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,35.0,Pettersson D1000x,,384000,0:37,37.0,"diurnal song in the sun, original filename: R-roeselii-ds35_Chanteix-19_2022-07-18_14_24_13_M00007++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969450,xeno-canto,https://xeno-canto.org/969450,https://xeno-canto.org/969450/download,XC969450-R-roeselii-ds35_Chanteix-19_2022-07-18_14_22_46_M00006++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-18,14:22,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,35.0,Pettersson D1000x,,384000,0:30,30.0,"diurnal song in the sun, original filename: R-roeselii-ds35_Chanteix-19_2022-07-18_14_22_46_M00006++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969449,xeno-canto,https://xeno-canto.org/969449,https://xeno-canto.org/969449/download,XC969449-R-roeselii-ds35_Carsac-Aillac-24_2022-06-17_15_08_16_M00071++macroptere.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Dordogne, Carsac-Aillac",44.8421,1.3151,78,2022-06-17,15:08,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,35.0,Pettersson D1000x,,384000,0:35,35.0,"diurnal song in the sun, macropterous, original filename: R-roeselii-ds35_Carsac-Aillac-24_2022-06-17_15_08_16_M00071++macroptere, observationlink: https://www.faune-france.org/index.php?m_id=54&id=120142649",ok,yes,yes,,
969447,xeno-canto,https://xeno-canto.org/969447,https://xeno-canto.org/969447/download,XC969447-R-roeselii-ds34_Chanteix-19_2022-07-17_16_00_23_M00015++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-17,16:00,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,34.0,Pettersson D1000x,,384000,1:05,65.0,"diurnal song in the sun, original filename: R-roeselii-ds34_Chanteix-19_2022-07-17_16_00_23_M00015++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969445,xeno-canto,https://xeno-canto.org/969445,https://xeno-canto.org/969445/download,XC969445-R-roeselii-ds31_Thuir-66_2022-06-15_13_42_44_M00015++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Pyrénées-Orientales, Thuir",42.6348,2.7689,91,2022-06-15,13:42,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,32.0,Pettersson D1000x,,384000,0:31,31.0,"diurnal song in the sun, original filename: R-roeselii-ds31_Thuir-66_2022-06-15_13_42_44_M00015++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=120052379",ok,yes,yes,,
969442,xeno-canto,https://xeno-canto.org/969442,https://xeno-canto.org/969442/download,XC969442-R-roeselii-ds28_Chanteix-19_2022-07-18_10_49_12_M00004++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-18,10:49,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,28.0,Pettersson D1000x,,384000,0:30,30.0,"diurnal song in the sun, original filename: R-roeselii-ds28_Chanteix-19_2022-07-18_10_49_12_M00004++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969440,xeno-canto,https://xeno-canto.org/969440,https://xeno-canto.org/969440/download,XC969440-R-roeselii-ds28_Chanteix-19_2022-07-18_10_46_46_M00002++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-18,10:46,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,28.0,Pettersson D1000x,,384000,0:30,30.0,"diurnal song in the sun, original filename: R-roeselii-ds28_Chanteix-19_2022-07-18_10_46_46_M00002++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969439,xeno-canto,https://xeno-canto.org/969439,https://xeno-canto.org/969439/download,XC969439-R-roeselii-ds28_Chanteix-19_2022-07-18_10_44_33_M00001++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-18,10:44,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,28.0,Pettersson D1000x,,384000,0:30,30.0,"diurnal song in the sun, original filename: R-roeselii-ds28_Chanteix-19_2022-07-18_10_44_33_M00001++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969438,xeno-canto,https://xeno-canto.org/969438,https://xeno-canto.org/969438/download,XC969438-R-roeselii-ds26_Chanteix-19_2022-07-21_13_20_58_M00020++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6386,391,2022-07-21,13:20,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,26.0,Pettersson D1000x,,384000,0:30,30.0,"diurnal song in the sun, original filename: R-roeselii-ds26_Chanteix-19_2022-07-21_13_20_58_M00020++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=133385036",ok,yes,yes,,
969413,xeno-canto,https://xeno-canto.org/969413,https://xeno-canto.org/969413/download,XC969413-R-roeselii-d23_Chanteix-19_2020-06-19_15_31_09_M00003++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3103,1.639,393,2020-06-19,15:31,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,23.0,Pettersson D1000x,,384000,0:42,42.0,"diurnal song, original filename: R-roeselii-d23_Chanteix-19_2020-06-19_15_31_09_M00003++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=93082093",ok,yes,yes,,
969411,xeno-canto,https://xeno-canto.org/969411,https://xeno-canto.org/969411/download,XC969411-R-roeselii-d21_Chanteix-19_20210623_M00004++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3103,1.639,393,2021-06-23,?,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,21.0,Pettersson D1000x,,384000,0:11,11.0,"diurnal song, original filename: R-roeselii-d21_Chanteix-19_20210623_M00004++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=93082093",ok,yes,yes,,
969402,xeno-canto,https://xeno-canto.org/969402,https://xeno-canto.org/969402/download,XC969402-R-roeselii-d20_Chanteix-19_2020-06-10_12_52_23_M00011++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3103,1.639,393,2020-06-10,12:52,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,20.0,Pettersson D1000x,,384000,0:38,38.0,"diurnal song, original filename: R-roeselii-d20_Chanteix-19_2020-06-10_12_52_23_M00011++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=93082093",ok,yes,yes,,
969398,xeno-canto,https://xeno-canto.org/969398,https://xeno-canto.org/969398/download,XC969398-R-roeselii-d16_Chanteix-19_2021-06-26_08_51_45_M00011++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3103,1.639,393,2021-06-26,08:51,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,16.0,Pettersson D1000x,,384000,0:47,47.0,"diurnal song, original filename: R-roeselii-d16_Chanteix-19_2021-06-26_08_51_45_M00011++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=93082093",ok,yes,yes,,
969394,xeno-canto,https://xeno-canto.org/969394,https://xeno-canto.org/969394/download,XC969394-R-roeselii-d15_Condat-en-Combrailles-63_20200703_105031++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Puy-de-Dôme, Condat-en-Combraille",45.8421,2.5623,693,2020-07-03,10:50,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,15.0,CAT S41,Pettersson U384,384000,0:26,26.0,"diurnal song, original filename: R-roeselii-d15_Condat-en-Combrailles-63_20200703_105031++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=92818366",ok,yes,yes,,
969392,xeno-canto,https://xeno-canto.org/969392,https://xeno-canto.org/969392/download,XC969392-R-roeselii-c22_Chanteix-19_2018-07-22_21_43_59_M00035++.wav,,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,France,"Corrèze, Chanteix",45.3104,1.6385,392,2018-07-22,21:43,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,22.0,Pettersson D1000x,,384000,0:06,6.0,"crepuscular song, original filename: R-roeselii-c22_Chanteix-19_2018-07-22_21_43_59_M00035++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=70458371",ok,yes,yes,,
1033037,xeno-canto,https://xeno-canto.org/1033037,https://xeno-canto.org/1033037/download,"XC1033037-Roeseliana-roeselii-R05_0006,-31.07.2025,-Заволжье,-оз.-Астраханка,-15-30,+25,2-1.wav",,Roeseliana,roeselii,Roeseliana roeselii,,grasshoppers,Russian Federation,"Astrakhanka (near  Cheboksary), Gorod Cheboksary, Chuvashia Republic",56.1714,47.3732,60,2025-07-31,15:30,2025-08-26,Albert Lastukhin,https://creativecommons.org/licenses/by-nc-nd/4.0/,no_derivatives,C,calling song,male,adult,field recording,no,no,,,,96000,0:49,49.0,,review,no,no,,
