recording_id,source,source_url,download_url,file_name,local_path,genus,species,species_latin,species_common_en,group,country,location,latitude,longitude,altitude_m,date_recorded,time_recorded,uploaded_date,recordist,license_url,license_class,quality,sound_type,sex,life_stage,method,animal_seen,playback_used,temperature_c,device,microphone,sample_rate_hz,duration_text,duration_s,remarks,quality_flag,usable_for_training,usable_for_public_release,split,notes
1055826,xeno-canto,https://xeno-canto.org/1055826,https://xeno-canto.org/1055826/download,XC1055826-Grillon-champêtre.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Arrondissement de Verdun (near  Amel-sur-l'Étang), Meuse, Grand Est",49.2675,5.6136,220,2025-05-01,08:00,2025-11-15,Olivier Matgen,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,uncertain,uncertain,field recording,no,no,,Zoom H1n,,44100,5:19,319.0,,ok,yes,no,,
1025506,xeno-canto,https://xeno-canto.org/1025506,https://xeno-canto.org/1025506/download,XC1025506-250719_0141_gry_cam+alb_zap.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Serranía de Cuenca (near  Poyatos), Cuenca, Castile-La Mancha",40.3711,-2.0011,1400,2025-07-19,00:45,2025-08-02,Marta Granadina,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,,male,adult,field recording,yes,no,14.0,Tascam 40RX,Tascam 40RX,96000,0:49,49.0,"TEOSS3
Pinus sylvestris forest edge with a cohort of thorny plants 
https://observation.org/observation/363828846/",ok,yes,no,,
1025505,xeno-canto,https://xeno-canto.org/1025505,https://xeno-canto.org/1025505/download,XC1025505-250719_0140_GryCam.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Serranía de Cuenca (near  Poyatos), Cuenca, Castile-La Mancha",40.3711,-2.0011,1400,2025-07-19,00:45,2025-08-02,Marta Granadina,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,,male,adult,field recording,yes,no,14.0,Tascam 40RX,Tascam 40RX,96000,0:28,28.0,"TEOSS3
Pinus sylvestris forest edge with a cohort of thorny plants 
https://observation.org/observation/363828846/",ok,yes,no,,
1018125,xeno-canto,https://xeno-canto.org/1018125,https://xeno-canto.org/1018125/download,XC1018125-GRYCAM_250623_5672_Galez65_Lacoularade.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Arrondissement de Bagnères-de-Bigorre (near  Galez), Hautes-Pyrénées, Occitanie",43.1939,0.3978,420,2025-06-23,19:20,2025-07-20,Olivier SWIFT,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,,Tascam DR05X,Dodotronic AOM5024L parabole,48000,0:34,34.0,,ok,yes,no,,
1008880,xeno-canto,https://xeno-canto.org/1008880,https://xeno-canto.org/1008880/download,XC1008880-250621_06.-Gryllus-campestris-Espiñeiro-arousa-21º-12.30-mp3.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Enseada de Espiñeiro, Arousa, Pontevedra, Galicia",42.5478,-8.8728,0,2025-06-21,12:30,2025-06-24,Jacobo Ramil Millarengo,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,21.0,,,44100,1:00,60.0,In a recently cut meadow near the beach,ok,yes,no,,
1007229,xeno-canto,https://xeno-canto.org/1007229,https://xeno-canto.org/1007229/download,XC1007229-Grillon_champêtre_250616_Trainou.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Arrondissement d'Orléans (near  Traînou), Loiret, Centre-Val de Loire",47.9616,2.1242,130,2025-06-16,21:00,2025-06-17,Lionel FREDERIC,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,uncertain,male,adult,field recording,no,no,29.0,zoom H5,,44100,1:14,74.0,,ok,yes,no,,
1003765,xeno-canto,https://xeno-canto.org/1003765,https://xeno-canto.org/1003765/download,XC1003765-CM-008.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Hortoneda, Pallars Jussà, Lleida, Catalunya",42.2398,1.0201,1000,2025-05-29,20:25,2025-06-03,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,,,field recording,no,no,,Sound Devices Mixpre3II,Sennheiser MKH8070,48000,0:18,18.0,High-pass filtered. mixpre3 + mkh8070,ok,yes,no,,
1001691,xeno-canto,https://xeno-canto.org/1001691,https://xeno-canto.org/1001691/download,XC1001691-grillon-26mai25-16h30.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Saint-Mars-la-Brière, Sarthe, Pays de la Loire",47.9782,0.3552,90,2025-05-26,16:30,2025-05-26,Christian Kerihuel,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,uncertain,,,field recording,no,no,,Olympus,AOM-5024L,44100,0:20,20.0,,ok,yes,no,,
1001595,xeno-canto,https://xeno-canto.org/1001595,https://xeno-canto.org/1001595/download,XC1001595-Grillons-des-champs-la-hautiere-may-25-1442-DR0000_2500.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"La Chapelle-sur-Erdre, Loire-Atlantique, Pays de la Loire",47.2975,-1.5695,10,2025-05-25,14:42,2025-05-26,Manuel Grosselet,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,,,,field recording,no,no,,tascam dr05,wildtronics mono amplified,44100,0:41,41.0,,ok,yes,no,,
1000622,xeno-canto,https://xeno-canto.org/1000622,https://xeno-canto.org/1000622/download,XC1000622-CRIQUE_20250520_205502-Gryllus-cam.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Arrondissement of Andelys (near  Criquebeuf-sur-Seine), Eure, Normandy",49.293,1.1016,30,2025-05-20,21:00,2025-05-23,Le Louaver Manuel,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,,adult,field recording,no,no,,,Sm Mini 2,24000,0:04,4.0,,ok,yes,no,,
1000262,xeno-canto,https://xeno-canto.org/1000262,https://xeno-canto.org/1000262/download,"XC1000262-250517_0167.-Gryllus-campestris-18---AS-Barcias,-Vista-alegre.-.mp3",,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Ribeiras do Sarela, Vista Alegre, Santiago, Galicia",42.8968,-8.5492,240,2025-05-17,17:00,2025-05-21,Jacobo Ramil Millarengo,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,18.0,Tascam DR100 MK III,Basic ucho   in telinga parabolic dish,48000,1:12,72.0,,ok,yes,no,,
998117,xeno-canto,https://xeno-canto.org/998117,https://xeno-canto.org/998117/download,XC998117-250513_07.-Gryllus-campestris-irregular-prado-xinzo-19.00-17º.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Xinzo, Brión, A Coruña, Galicia",42.8221,-8.6317,100,2025-05-13,19:00,2025-05-13,Jacobo Ramil Millarengo,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,17.0,,,44100,3:26,206.0,Calling song with irregular rhythm ,ok,yes,no,,
992451,xeno-canto,https://xeno-canto.org/992451,https://xeno-canto.org/992451/download,XC992451-Grillon_champetre_Gryllus_campestris_2.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Arrondissement of Bordeaux (near  Carignan-de-Bordeaux), Gironde, Nouvelle-Aquitaine",44.8167,-0.477,70,2025-04-27,17:54,2025-04-27,Nicolas MOKUENKO,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,yes,no,22.0,Zoom H2n,AOM-5024L-HD-R,48000,0:11,11.0,,ok,yes,no,,
992442,xeno-canto,https://xeno-canto.org/992442,https://xeno-canto.org/992442/download,XC992442-Grillon_champetre_Gryllus_campestris.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Arrondissement of Bordeaux (near  Fargues-Saint-Hilaire), Gironde, Nouvelle-Aquitaine",,,50,2025-04-27,17:55,2025-04-27,Nicolas MOKUENKO,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,yes,no,,Zoom H2n,AOM-5024L-HD-R,48000,2:07,127.0,,ok,yes,no,,
992064,xeno-canto,https://xeno-canto.org/992064,https://xeno-canto.org/992064/download,XC992064-Gryllus-Campestris-Via-Rottazzi-1100Hz-90000Hz-20250426_215358-384K1CH16.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Italy,"Via Rottazzi presso S.Anna, Castello d'Argile, Città Metropolitana di Bologna, Emilia-Romagna",44.6932,11.2932,20,2025-04-26,21:53,2025-04-26,CESARE_BRIZIO,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,,ASUS K013 Tablet,Ultramic 384K EVO,384000,0:48,48.0,"Group of three crickets, songs overlapping, pentasyllabic echemes observed from the nearest specimen. Two passes of filtering, effect of band pass 400Hz-65000Hz near sources of high frequency technogenic sounds, and with rumble from nearby road.",ok,yes,no,,
992058,xeno-canto,https://xeno-canto.org/992058,https://xeno-canto.org/992058/download,XC992058-Gryllus-campestris-Via-Postrino-200Hz-100000Hz-20250426_212902-384K1CH16.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Italy,"Via Postrino, Castello d'Argile, Città Metropolitana di Bologna, Emilia-Romagna",44.7049,11.2773,20,2025-04-26,21:29,2025-04-26,CESARE_BRIZIO,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,,ASUS K013 Tablet,Ultramic 384K EVO,384000,1:30,90.0,"Two passes of filtering, effect of band pass 200Hz-100000Hz. Recording made at the base of a levee, near sources of high frequency technogenic sounds, and with rumble from nearby road.",ok,yes,no,,
992056,xeno-canto,https://xeno-canto.org/992056,https://xeno-canto.org/992056/download,XC992056-Gryllus-campestris-Via-Postrino-400Hz-65000Hz-20250426_212526-384K1CH16.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Italy,"Via Postrino (Argine), Castello d'Argile, Emilia-Romagna",44.7065,11.2767,20,2025-04-26,21:25,2025-04-26,CESARE_BRIZIO,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,,ASUS K013 Tablet,Ultramic 384K EVO,384000,0:31,31.0,"Two passes of filtering, effect of band pass 400Hz-65000Hz. Recording made on the top of a levee, near sources of high frequency technogenic sounds, and with rumble from nearby road.",ok,yes,no,,
991579,xeno-canto,https://xeno-canto.org/991579,https://xeno-canto.org/991579/download,XC991579-Gryllus-campestris-+-Cyrtaspis-scutata-Suzzano-HP1K-20250420_224844_1CH384K_16.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Italy,"Cereglio (Vergato), Città Metropolitana di Bologna, Emilia-Romagna",44.3037,11.0704,600,2025-04-20,22:48,2025-04-24,CESARE_BRIZIO,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,,ASUS K013 Tablet,Ultramic 384K EVO,384000,0:48,48.0,"Low air temperature (subjectively, 12 °C) song by Gryllus campestris, high pass filtered above 1 kHz.
Thanks to the advice by Baudewijn Odé, who identified the background species and pointed me to XC846319, now I am aware that the background isolated calls are typical of Cyrtaspis scutata in low air temperatures.",ok,yes,no,,
991578,xeno-canto,https://xeno-canto.org/991578,https://xeno-canto.org/991578/download,XC991578-Gryllus-campestris-HP1K-Suzzano-20250420_225525_1CH384K_16.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Italy,"Cereglio (Vergato), Città Metropolitana di Bologna, Emilia-Romagna",44.3037,11.0704,600,2025-04-20,22:55,2025-04-24,CESARE_BRIZIO,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,,ASUS K013 Tablet,Ultramic 384K EVO,384000,0:11,11.0,"Low air temperature (subjectively, 12 °C) song by Gryllus campestris, high pass filtered above 1 kHz.",ok,yes,no,,
990633,xeno-canto,https://xeno-canto.org/990633,https://xeno-canto.org/990633/download,XC990633-250421_05-Gryllus-campestris-16º--5800-6000-Hz-peak-13.00-Xinzo-.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Xinzo, Brión, A Coruña, Galicia",42.8221,-8.6317,100,2025-04-21,13:00,2025-04-21,Jacobo Ramil Millarengo,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,16.0,,,44100,1:58,118.0,Carrier frecuency 5859-6000 Hz,ok,yes,no,,
990375,xeno-canto,https://xeno-canto.org/990375,https://xeno-canto.org/990375/download,XC990375-Grillo-campestre-Pian-d-Oneto.mp3,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Italy,"Ne, Metropolitan City of Genoa, Liguria",44.3641,9.4851,850,2023-06-09,15:30,2025-04-20,Luca Baghino,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,,,field recording,no,no,,Sony PCM-M10,Naturesound stereo parabolic microphone,48000,1:00,60.0,,ok,yes,no,,
967489,xeno-canto,https://xeno-canto.org/967489,https://xeno-canto.org/967489/download,XC967489-G-campestris-n18_Masegoso-ES-AB_230701_2318_0709S1+++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Albacete, Masegoso",38.7525,-2.3561,1001,2023-07-01,23:18,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,A,calling song,male,adult,field recording,yes,no,18.0,Tascam DR-70D,Rode NTG4+,96000,0:36,36.0,"nocturnal song, original filename: G-campestris-n18_Masegoso-ES-AB_230701_2318_0709S1+++",ok,yes,yes,,
967484,xeno-canto,https://xeno-canto.org/967484,https://xeno-canto.org/967484/download,XC967484-G-campestris-n15_Chanteix-19_220513_2242_0193S1+++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.312,1.6353,383,2022-05-13,22:42,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,A,calling song,male,adult,field recording,yes,no,15.0,Tascam DR-70D,Rode NTG4+,96000,0:32,32.0,"nocturnal song, original filename: G-campestris-n15_Chanteix-19_220513_2242_0193S1+++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=118820266",ok,yes,yes,,
967483,xeno-canto,https://xeno-canto.org/967483,https://xeno-canto.org/967483/download,XC967483-G-campestris-n14_Chanteix-19_220506_2139_0162S1+++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.312,1.6353,383,2022-05-06,21:39,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,A,calling song,male,adult,field recording,yes,no,14.0,Tascam DR-70D,Rode NTG4+,96000,0:35,35.0,"nocturnal song, original filename: G-campestris-n14_Chanteix-19_220506_2139_0162S1+++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=118820266",ok,yes,yes,,
967476,xeno-canto,https://xeno-canto.org/967476,https://xeno-canto.org/967476/download,XC967476-G-campestris-n10_Chanteix-19_230425_2149_0565S1+++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3105,1.6384,391,2023-04-25,21:49,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,A,calling song,male,adult,field recording,yes,no,10.0,Tascam DR-70D,Rode NTG4+,96000,0:37,37.0,"nocturnal song, original filename: G-campestris-n10_Chanteix-19_230425_2149_0565S1+++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=130501714",ok,yes,yes,,
967471,xeno-canto,https://xeno-canto.org/967471,https://xeno-canto.org/967471/download,XC967471-G-campestris-d31_Chanteix-19_220517_1552_0209S1+++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.312,1.6353,383,2022-05-17,15:52,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,A,calling song,male,adult,field recording,yes,no,31.0,Tascam DR-70D,Rode NTG4+,96000,0:29,29.0,"diurnal song, original filename: G-campestris-d31_Chanteix-19_220517_1552_0209S1+++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=118820266",ok,yes,yes,,
967447,xeno-canto,https://xeno-canto.org/967447,https://xeno-canto.org/967447/download,XC967447-G-campestris-c18_Chanteix-19_220508_2123_0167S1+++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.312,1.6353,383,2022-05-08,21:23,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,A,calling song,male,adult,field recording,yes,no,18.0,Tascam DR-70D,Rode NTG4+,96000,0:40,40.0,"crepuscular song, original filename: G-campestris-c18_Chanteix-19_220508_2123_0167S1+++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=118820266",ok,yes,yes,,
967442,xeno-canto,https://xeno-canto.org/967442,https://xeno-canto.org/967442/download,XC967442-G-campestris-c14_Chanteix-19_20210422_211055_01+++.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,France,"Corrèze, Chanteix",45.3201,1.6352,386,2021-04-22,21:10,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,A,calling song,male,adult,field recording,yes,no,14.0,CAT S41,Pettersson U384,96000,0:33,33.0,"crepuscular song, original filename: G-campestris-c14_Chanteix-19_20210422_211055_01+++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=102287192",ok,yes,yes,,
807576,xeno-canto,https://xeno-canto.org/807576,https://xeno-canto.org/807576/download,"XC807576-Fältsyrsa,-spel,-duett-1,--2023-096-06,-20.46--Ravlundafältet.mp3",,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Sweden,"Ravlunda Skjutfält, Simrishamn Municipality, Skåne County",55.7396,14.1896,20,2023-06-06,20:46,2023-06-07,Lennart Jeppsson,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,,Zoom H5,Röde Videomic NTG,48000,1:04,64.0,"Habitat: Dry grassland with plots without vegetation.
Recording with 3 or more individuals.
Editing. Just highpass filter",ok,yes,no,,
807568,xeno-canto,https://xeno-canto.org/807568,https://xeno-canto.org/807568/download,"XC807568-Fältsyrsa,-spel,-1-st--2023-096-06,-20.40--Ravlundafältet.mp3",,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Sweden,"Ravlunda Skjutfält, Simrishamn Municipality, Skåne County",55.7396,14.1896,20,2023-06-06,20:40,2023-06-07,Lennart Jeppsson,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,A,calling song,male,adult,field recording,no,no,,Zoom H5,Röde Videomic NTG,48000,1:21,81.0,"Dry grassland with plots without vegetation.
This recording is with just one individual.
Editing: just highpass filter ",ok,yes,no,,
1135633,xeno-canto,https://xeno-canto.org/1135633,https://xeno-canto.org/1135633/download,XC1135633-Gryllus-campestris-(La-Vid)-17-5-26.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Villablino (near  La Vid), León, Castilla y León",42.8945,-5.6615,1300,2026-05-17,17:00,2026-05-19,Jorge Valella,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,no,unknown,17.0,Zoom h1n,AOM-5024,48000,2:04,124.0,Oak and beech forest with pasture. 17ºC.,ok,yes,no,,
1107649,xeno-canto,https://xeno-canto.org/1107649,https://xeno-canto.org/1107649/download,XC1107649-CM-020.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Vielha, Val d'Aran, Lleida, Catalonia",42.7074,0.8083,1400,2026-05-09,13:30,2026-05-11,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,no,no,,Sound Devices MixPre-3 II,Wildronics All Purpose Parabolic + Rode VXLR Plus + Micro PIP (AOM5024),96000,0:47,47.0,High-pass filtered. mixpre3 + app + micro pip (AOM5024),ok,yes,no,,
1107636,xeno-canto,https://xeno-canto.org/1107636,https://xeno-canto.org/1107636/download,XC1107636-CM-008.wav,,Gryllus,campestris,Gryllus campestris,Field Cricket,grasshoppers,Spain,"Santa Gemma, Val d'Aran, Lérida, Cataluña",42.7133,0.8001,1000,2026-05-09,10:20,2026-05-11,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,no,no,,Sound Devices MixPre-3 II,Wildronics All Purpose Parabolic + Rode VXLR Plus + Micro PIP (AOM5024),96000,1:06,66.0,High-pass filtered. mixpre3 + app + micro pip (AOM5024),ok,yes,no,,
