recording_id,source,source_url,download_url,file_name,local_path,genus,species,species_latin,species_common_en,group,country,location,latitude,longitude,altitude_m,date_recorded,time_recorded,uploaded_date,recordist,license_url,license_class,quality,sound_type,sex,life_stage,method,animal_seen,playback_used,temperature_c,device,microphone,sample_rate_hz,duration_text,duration_s,remarks,quality_flag,usable_for_training,usable_for_public_release,split,notes
1037431,xeno-canto,https://xeno-canto.org/1037431,https://xeno-canto.org/1037431/download,XC1037431-CM-003.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"Posina, Province of Vicenza, Veneto",45.8229,11.2007,1600,2025-08-11,10:25,2025-09-09,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,yes,no,,Sound Devices MixPre3-II,Naiant XX stereo (1st gen.),192000,2:53,173.0,High-pass filtered. mixpre3 + xx stereo,ok,yes,no,,
1035656,xeno-canto,https://xeno-canto.org/1035656,https://xeno-canto.org/1035656/download,XC1035656-CM-008.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"Posina, Province of Vicenza, Veneto",45.7811,11.2269,1200,2025-08-10,10:35,2025-09-03,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,"aberrant, calling song",,,field recording,no,no,,Sound Devices Mixpre3-II,Naiant XX stereo (1st gen.),192000,2:54,174.0,High-pass filtered. mixpre3 + xx,ok,yes,no,,
1034199,xeno-canto,https://xeno-canto.org/1034199,https://xeno-canto.org/1034199/download,XC1034199-pholidoptera_griseoaptera_parm_macchia_050825-100437.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"Macchia da Sole, TE",42.7424,13.5797,850,2025-08-05,10:00,2025-08-31,Dimitri,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,no,no,,Zoom H1n,,96000,0:57,57.0,Singing from bushes at the edge of a pasture.,ok,yes,no,,
1031885,xeno-canto,https://xeno-canto.org/1031885,https://xeno-canto.org/1031885/download,XC1031885-CM-003.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"La Perla nella Selva, Urbe, Province of Savona, Liguria",44.4775,8.6298,900,2025-08-04,00:15,2025-08-23,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,yes,no,,Sound Devices MixPre-3 II,Naiant XX stereo (1st gen.),192000,2:11,131.0,High-pass filtered. mixpre3 + xx,ok,yes,no,,
1031884,xeno-canto,https://xeno-canto.org/1031884,https://xeno-canto.org/1031884/download,XC1031884-CM-002.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"La Perla nella Selva, Urbe, Province of Savona, Liguria",44.4775,8.6298,900,2025-08-04,00:10,2025-08-23,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,no,no,,Sound Devices MixPre-3 II,Naiant XX stereo (1st gen.),192000,1:25,85.0,High-pass filtered. mixpre3 + xx,ok,yes,no,,
1031488,xeno-canto,https://xeno-canto.org/1031488,https://xeno-canto.org/1031488/download,XC1031488-CM-017.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"La Perla nella Selva, Urbe, Province of Savona, Liguria",44.4775,8.6298,900,2025-08-03,21:50,2025-08-21,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,yes,no,,Sound Devices MixPre-3 II,Naiant XX stereo (1st gen.),192000,1:45,105.0,High-pass filtered. mixpre3 + xx,ok,yes,no,,
1018105,xeno-canto,https://xeno-canto.org/1018105,https://xeno-canto.org/1018105/download,XC1018105-CM-041.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Spain,"Col du Portillon, Bossòst, Val d'Aran, Lleida, Catalonia",42.7692,0.6615,1300,2025-07-14,18:30,2025-07-20,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,B,calling song,,,field recording,yes,no,,Sound Devices MixPre3 mkII,Naïant XX stereo (1st gen.),192000,2:53,173.0,High-pass filtered. mixpre3 + xx,ok,yes,no,,
968637,xeno-canto,https://xeno-canto.org/968637,https://xeno-canto.org/968637/download,XC968637-P-griseoaptera-n17_Chanteix-19_2019-07-27_21_36_48_M00049++.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3278,1.6505,408,2019-07-27,21:36,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,17.0,Pettersson D1000x,,384000,0:57,57.0,"nocturnal song, original filename: P-griseoaptera-n17_Chanteix-19_2019-07-27_21_36_48_M00049++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=82295545",ok,yes,yes,,
968633,xeno-canto,https://xeno-canto.org/968633,https://xeno-canto.org/968633/download,XC968633-P-griseoaptera-n15_Chanteix-19_2021-07-25_01_04_42_M00004++.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3199,1.6356,388,2021-07-25,01:04,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,15.0,Pettersson D1000x,,384000,0:49,49.0,"nocturnal song, original filename: P-griseoaptera-n15_Chanteix-19_2021-07-25_01_04_42_M00004++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=107573502",ok,yes,yes,,
968631,xeno-canto,https://xeno-canto.org/968631,https://xeno-canto.org/968631/download,XC968631-P-griseoaptera-n15_Chanteix-19_2019-09-26_23_24_21_M00008_cht-rivalite++.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3278,1.6505,408,2019-09-26,23:24,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,rivalry song,male,adult,field recording,yes,no,15.0,Pettersson D1000x,,384000,1:48,108.0,"nocturnal song, original filename: P-griseoaptera-n15_Chanteix-19_2019-09-26_23_24_21_M00008_cht-rivalite++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=82295545",ok,yes,yes,,
968626,xeno-canto,https://xeno-canto.org/968626,https://xeno-canto.org/968626/download,XC968626-P-griseoaptera-n11_Montferrier-09_2020-11-01_22_07_06_M00021++.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Ariège, Montferrier",42.903,1.8105,650,2020-11-01,22:07,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,11.0,Pettersson D1000x,,384000,0:33,33.0,"nocturnal song, original filename: P-griseoaptera-n11_Montferrier-09_2020-11-01_22_07_06_M00021++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=96041925",ok,yes,yes,,
968625,xeno-canto,https://xeno-canto.org/968625,https://xeno-canto.org/968625/download,XC968625-P-griseoaptera-n11_Chanteix-19_2020-09-30_21_27_49_M00004++.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3202,1.6353,388,2020-09-30,21:27,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,11.0,Pettersson D1000x,,384000,0:41,41.0,"nocturnal song, original filename: P-griseoaptera-n11_Chanteix-19_2020-09-30_21_27_49_M00004++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=95244964",ok,yes,yes,,
968624,xeno-canto,https://xeno-canto.org/968624,https://xeno-canto.org/968624/download,XC968624-P-griseoaptera-n10_Lagrauliere-19_2020-09-30_21_11_33_M00003++.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3365,1.6333,375,2020-09-30,21:11,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,10.0,Pettersson D1000x,,384000,0:44,44.0,"nocturnal song, original filename: P-griseoaptera-n10_Lagrauliere-19_2020-09-30_21_11_33_M00003++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=95201841",ok,yes,yes,,
968614,xeno-canto,https://xeno-canto.org/968614,https://xeno-canto.org/968614/download,XC968614-P-griseoaptera-d26_Nistos-65_2020-08-20_18_54_33_M00017++.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Hautes-Pyrénées, Nistos",42.9567,0.4718,1422,2020-08-20,18:54,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,26.0,Pettersson D1000x,,384000,1:03,63.0,"diurnal song, original filename: P-griseoaptera-d26_Nistos-65_2020-08-20_18_54_33_M00017++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=94183949",ok,yes,yes,,
968609,xeno-canto,https://xeno-canto.org/968609,https://xeno-canto.org/968609/download,XC968609-P-griseoaptera-c21_Nistos-65_2020-08-20_21_19_02_M00001++.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Hautes-Pyrénées, Nistos",42.9567,0.4718,1422,2020-08-20,21:19,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,calling song,male,adult,field recording,yes,no,21.0,Pettersson D1000x,,384000,1:02,62.0,"crepuscular song, original filename: P-griseoaptera-c21_Nistos-65_2020-08-20_21_19_02_M00001++, observationlink: https://www.faune-france.org/index.php?m_id=54&id=94183949",ok,yes,yes,,
968608,xeno-canto,https://xeno-canto.org/968608,https://xeno-canto.org/968608/download,XC968608-P-griseoaptera-c18_St-Chely-dAubrac-12_2022-07-25_21_31_19_M00019++cht-rivalite.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Aveyron, Saint-Chély-d'Aubrac",44.6262,2.9912,1319,2022-07-25,21:31,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,B,rivalry song,male,adult,field recording,yes,no,18.0,Pettersson D1000x,,384000,0:34,34.0,"crepuscular song, original filename: P-griseoaptera-c18_St-Chely-dAubrac-12_2022-07-25_21_31_19_M00019++cht-rivalite, observationlink: https://www.faune-france.org/index.php?m_id=54&id=121379766",ok,yes,yes,,
1100888,xeno-canto,https://xeno-canto.org/1100888,https://xeno-canto.org/1100888/download,XC1100888-Dark-bushcricket.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Ireland,Our Lady's Lake,52.2084,-6.384,0,2026-04-08,08:00,2026-04-18,Paul Kelly,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,uncertain,uncertain,uncertain,field recording,no,no,9.0,SMmicra,Smmicra,44100,0:35,35.0,"Most likely above species, very few species of cricket in Ireland. This being Common and call is @KHz9.",review,no,no,,
1039927,xeno-canto,https://xeno-canto.org/1039927,https://xeno-canto.org/1039927/download,XC1039927-250907_025.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Spain,"Neril, Ribagorza, Huesca, Aragón",42.4554,0.6186,1500,2025-09-07,17:10,2025-09-16,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Zoom F3,Naiant XX stereo (1st gen.),192000,1:35,95.0,High-pass filtered. f3 + xx,review,no,no,,
1038514,xeno-canto,https://xeno-canto.org/1038514,https://xeno-canto.org/1038514/download,XC1038514-250824_028.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Fos, Haute-Garonne, Occitanie",42.8427,0.7839,1500,2025-08-24,18:00,2025-09-12,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,yes,no,,Zoom F3,Naiant XX stereo (1st gen.),192000,1:59,119.0,High-pass filtered. f3 + xx stereo,review,no,no,,
1036968,xeno-canto,https://xeno-canto.org/1036968,https://xeno-canto.org/1036968/download,XC1036968-CM-019b.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"Posina, Province of Vicenza, Veneto",45.7891,11.2173,1500,2025-08-10,13:10,2025-09-08,Cedric Mroczko,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,,field recording,no,no,,Sound Devices MixPre3-II,Naiant XX stereo (1st gen.),192000,0:58,58.0,High-pass filtered. mixpre3 + xx stereo,review,no,no,,
1026579,xeno-canto,https://xeno-canto.org/1026579,https://xeno-canto.org/1026579/download,XC1026579-pholidoptera_griseoaptera_parm_macchia_050825-103826.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"Macchia da Sole, TE",42.7424,13.5797,850,2025-08-05,09:30,2025-08-05,Dimitri,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,adult,field recording,yes,no,,Zoom H1n,,96000,0:44,44.0,Pasture with scattered bushes.,review,no,no,,
1026577,xeno-canto,https://xeno-canto.org/1026577,https://xeno-canto.org/1026577/download,XC1026577-pholidoptera_griseoaptera_parm_macchia_050825-093725.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,Italy,"Macchia da Sole, TE",42.7424,13.5797,850,2025-08-05,09:30,2025-08-05,Dimitri,https://creativecommons.org/licenses/by-nc-sa/4.0/,non_commercial,C,calling song,,adult,field recording,yes,no,,Zoom H1n,,96000,0:37,37.0,Pasture with scattered bushes.,review,no,no,,
968640,xeno-canto,https://xeno-canto.org/968640,https://xeno-canto.org/968640/download,XC968640-P-griseoaptera-n19_Jardin-19_2020-07-23_22_52_24_M00015+.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Jardin (Le)",45.3213,2.0234,561,2020-07-23,22:52,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,19.0,Pettersson D1000x,,384000,0:22,22.0,"nocturnal song, original filename: P-griseoaptera-n19_Jardin-19_2020-07-23_22_52_24_M00015+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=93478078",review,no,no,,
968639,xeno-canto,https://xeno-canto.org/968639,https://xeno-canto.org/968639/download,XC968639-P-griseoaptera-n18_Chanteix-19_2021-07-24_22_44_57_M00002+.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3122,1.636,384,2021-07-24,22:44,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,18.0,Pettersson D1000x,,384000,0:34,34.0,"nocturnal song, original filename: P-griseoaptera-n18_Chanteix-19_2021-07-24_22_44_57_M00002+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=107620032",review,no,no,,
968635,xeno-canto,https://xeno-canto.org/968635,https://xeno-canto.org/968635/download,XC968635-P-griseoaptera-n16_Thauron-23_20200817_214656+.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Creuse, Thauron",46.0233,1.798,548,2020-08-17,21:46,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,16.0,CAT S41,Pettersson U384,384000,0:33,33.0,"nocturnal song, original filename: P-griseoaptera-n16_Thauron-23_20200817_214656+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=94112164",review,no,no,,
968623,xeno-canto,https://xeno-canto.org/968623,https://xeno-canto.org/968623/download,XC968623-P-griseoaptera-n09_Vissec-30_20211101_194856+.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Gard, Alzon",43.9468,3.4426,577,2021-11-01,19:48,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,9.0,CAT S41,Pettersson U384,384000,0:18,18.0,"nocturnal song, original filename: P-griseoaptera-n09_Vissec-30_20211101_194856+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=109748146",review,no,no,,
968621,xeno-canto,https://xeno-canto.org/968621,https://xeno-canto.org/968621/download,XC968621-P-griseoaptera-n08_Lagrauliere-19_2020-09-28_21_16_21_M00006+.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3365,1.6333,375,2020-09-28,21:16,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,8.0,Pettersson D1000x,,384000,1:22,82.0,"nocturnal song, original filename: P-griseoaptera-n08_Lagrauliere-19_2020-09-28_21_16_21_M00006+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=95201841",review,no,no,,
968620,xeno-canto,https://xeno-canto.org/968620,https://xeno-canto.org/968620/download,XC968620-P-griseoaptera-n08_Lagrauliere-19_2020-09-28_21_10_12_M00005+.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3365,1.6333,375,2020-09-28,21:10,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,8.0,Pettersson D1000x,,384000,1:20,80.0,"nocturnal song, original filename: P-griseoaptera-n08_Lagrauliere-19_2020-09-28_21_10_12_M00005+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=95201841",review,no,no,,
968619,xeno-canto,https://xeno-canto.org/968619,https://xeno-canto.org/968619/download,XC968619-P-griseoaptera-n08_Lagrauliere-19_2020-09-28_21_08_13_M00004+.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.3365,1.6333,375,2020-09-28,21:08,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,8.0,Pettersson D1000x,,384000,1:09,69.0,"nocturnal song, original filename: P-griseoaptera-n08_Lagrauliere-19_2020-09-28_21_08_13_M00004+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=95201841",review,no,no,,
968613,xeno-canto,https://xeno-canto.org/968613,https://xeno-canto.org/968613/download,XC968613-P-griseoaptera-d21_Chanteix-19_2019-07-30_20_43_03_M00002+.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.32,1.6358,389,2019-07-30,20:43,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,calling song,male,adult,field recording,yes,no,21.0,Pettersson D1000x,,384000,1:18,78.0,"diurnal song, original filename: P-griseoaptera-d21_Chanteix-19_2019-07-30_20_43_03_M00002+, observationlink: https://www.faune-france.org/index.php?m_id=54&id=80892382",review,no,no,,
968612,xeno-canto,https://xeno-canto.org/968612,https://xeno-canto.org/968612/download,XC968612-P-griseoaptera-d18_Chanteix-19_2021-08-30_20_44_31_M00018+cht-rivalite.wav,,Pholidoptera,griseoaptera,Pholidoptera griseoaptera,Dark Bush-cricket,grasshoppers,France,"Corrèze, Chanteix",45.327,1.6483,424,2021-08-30,20:44,2025-02-03,Julien Barataud,https://creativecommons.org/licenses/by-sa/4.0/,open,C,rivalry song,male,adult,field recording,yes,no,18.0,Pettersson D1000x,,384000,0:29,29.0,"diurnal song, original filename: P-griseoaptera-d18_Chanteix-19_2021-08-30_20_44_31_M00018+cht-rivalite, observationlink: https://www.faune-france.org/index.php?m_id=54&id=108034166",review,no,no,,
